id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
KIF1C	4524.3948839937	4839.7020046189	4209.0877633685	0.8696997789	-0.2014106275	0.3118574408	0.5467931381
KIF20A	120.7218837213	226.9983311509	14.4454362916	0.0636367511	-3.9739960081	9.78165033136566e-15	1.07034465320842e-12
KIF20B	99.07559877	134.6424738201	63.5087237199	0.4716841716	-1.0841069062	0.0280414259	0.1090574972
KIF21A	843.9591290419	890.8527639543	797.0654941295	0.8947219186	-0.1604887355	0.4204982985	0.6485227391
KIF21B	214.4135402212	331.2481448405	97.5789356019	0.2945795686	-1.7632707233	3.35229950290686e-06	6.42209067975272e-05
KIF22	1087.7393313339	1291.851685411	883.6269772568	0.6840003285	-0.5479310768	0.0096579912	0.0487372388
KIF23	81.4924678997	151.3715278923	11.613407907	0.0767212174	-3.7042305759	3.6815794994605e-10	1.74766744474389e-08
KIF24	36.2163454577	56.2351708233	16.197520092	0.2880318465	-1.7956997614	0.0113100549	0.0547632857
KIF25	13.9248912612	12.6667526062	15.1830299162	1.198652124	0.2614130168	0.7627151466	0.8940768114
KIF26A	72.9687668979	69.9959904364	75.9415433594	1.0849413357	0.1176170363	0.8678348352	0.9565660962
KIF26B	45.4694260259	72.6318313527	18.307020699	0.2520523076	-1.9882049321	0.0036285448	0.0228470921
KIF27	21.4484954169	20.4627984885	22.4341923454	1.0963403836	0.1326957851	0.8720385376	0.9589910719
KIF2A	168.993446615	213.4279262234	124.5589670065	0.5836113821	-0.7769200746	0.0496024251	0.1645597413
KIF2B	0	0	0	NA	NA	NA	NA
KIF2C	121.6007320097	231.7819078202	11.4195561992	0.04926854	-4.3431894693	5.18558087857013e-13	4.11616108426829e-11
KIF3A	98.9367097702	124.4173936638	73.4560258767	0.5903999731	-0.7602354391	0.1244535065	0.3087505461
KIF3B	1923.8398289922	2235.1217380416	1612.5579199427	0.7214631277	-0.471002431	0.0173506471	0.0763005779
KIF3C	90.4929259372	111.0420472409	69.9438046336	0.6298857628	-0.6668378922	0.1741701741	0.38465113
KIF4A	139.7699243679	266.3768285417	13.1630201941	0.0494150346	-4.3389061395	8.02055881773448e-18	1.28381969571803e-15
KIF4B	2.5237685664	3.9205562072	1.1269809256	0.2874543473	-1.7985952455	0.1308444193	0.3193213554
KIF5A	0.3124402952	0.5649203315	0.0599602588	0.1061393183	-3.2359689076	0.0856772083	0.2396932213
KIF5B	1984.9210726494	2164.1169785695	1805.7251667294	0.8343935123	-0.2612001545	0.1637806793	0.3694507566
KIF5C	50.3286686463	83.6755979435	16.9817393491	0.2029473319	-2.3008227214	0.2307121686	0.4562843685
KIF6	12.750528209	14.8727287396	10.6283276784	0.7146185387	-0.4847547539	0.5683458707	0.7661810276
KIF7	54.1754687391	77.8979380575	30.4529994206	0.3909346021	-1.3550008098	0.0310132762	0.1174279821
KIF9	82.3244411632	92.9450566035	71.7038257228	0.7714646517	-0.3743280404	0.5019056019	0.7194662446
KIFAP3	691.0254514961	829.8665479048	552.1843550875	0.6653893406	-0.5877293402	0.0108412062	0.053076967
KIFC1	167.9305821385	312.0461630741	23.815001203	0.07631884	-3.7118169457	8.44712373533499e-17	1.22092457094006e-14
KIFC2	302.7862613222	466.4233921344	139.14913051	0.2983322296	-1.7450082508	5.78214956336092e-08	1.76082818778576e-06
KIFC3	1160.313503302	1241.1083410809	1079.5186655231	0.8698021194	-0.2012408707	0.3244936583	0.5599922635
KILLIN	31.1385825666	32.9731393337	29.3040257995	0.8887241674	-0.1701923745	0.8273181128	0.9334120584
KIN	170.1429946665	183.0007062412	157.2852830918	0.8594791043	-0.2184655296	0.5711213873	0.7677752081
KIR2DL1	1.887274801	1.3076721433	2.4668774588	1.8864647927	0.9156851752	0.4513673905	0.6753165564
KIR2DL3	2.8372194589	2.6665107821	3.0079281358	1.1280389924	0.1738169375	0.9178598879	0.9835736588
KIR2DL4	3.898085448	4.5906585938	3.2055123023	0.6982685026	-0.5181461975	0.616431426	0.7986709059
KIR2DS4	2.0987102542	1.149504852	3.0479156565	2.6515030807	1.4068104247	0.2545694899	0.4834299325
KIR3DL1	2.9926967202	2.2485418576	3.7368515829	1.6618999421	0.7328335245	0.5355307919	0.7454798259
KIR3DL2	2.2239142447	1.692650618	2.7551778713	1.6277298115	0.702861245	0.5894874298	0.7808763109
KIR3DL3	0.1642790492	0.207773468	0.1207846305	0.5813284617	-0.7825745505	0.7224646386	0.8683025206
KIR3DP1	0	0	0	NA	NA	NA	NA
KIR3DX1	0.0794271317	0.018488416	0.1403658475	7.5920969886	2.9244984228	0.314551405	0.5494675079
KIRREL2	2.4103557782	4.7408578493	0.0798537071	0.0168437253	-5.8916449414	0.000573894	0.0052398048
KIRREL3	3.4151330066	1.2057751324	5.6244908807	4.6646267032	2.2217616309	0.0555478409	0.1787835752
KIRREL	51.3226117208	58.7484047488	43.8968186928	0.7472001815	-0.4204332893	0.4839560403	0.7058178153
KISS1R	10.3913630317	20.5643693233	0.2183567401	0.0106182075	-6.557315953	0.0283541612	0.1098918313
KISS1	43.1560220385	68.0934558199	18.2185882571	0.2675527044	-1.9021049832	0.0050628403	0.0296155516
KITLG	141.5180599007	189.2590221537	93.7770976476	0.4954960486	-1.0130545423	0.0171302861	0.0756106157
KIT	60.0428009059	72.4837434658	47.601858346	0.6567246126	-0.6066395696	0.2857550601	0.5192201416
KLB	1976.9918695616	2427.4241446568	1526.5595944664	0.6288804525	-0.6691423019	0.0022085239	0.0154198597
KLC1	692.1954329732	726.9971844877	657.3936814587	0.9042589098	-0.1451921869	0.5337325956	0.7437050474
KLC2	260.4577871511	362.4287473017	158.4868270006	0.4372909936	-1.1933344599	0.0003291271	0.0033183415
KLC3	15.1531848068	23.4593975816	6.8469720321	0.291864785	-1.776627942	0.0432340443	0.1484062617
KLC4	3113.3578004205	2541.7528757748	3684.9627250663	1.4497722262	0.5358262561	0.0053486353	0.0308218889
KLF10	2540.8548275847	1427.1490256284	3654.560629541	2.5607421257	1.3565619766	1.21236904062766e-11	7.28991609811902e-10
KLF11	1686.6079506539	1048.6697945812	2324.5461067267	2.21666164	1.1483885684	2.56564818887945e-08	8.39383008821237e-07
KLF12	827.3797999787	651.9653797611	1002.7942201963	1.5381096164	0.6211583235	0.0045812302	0.027419427
KLF13	1276.2287147966	1724.9030505593	827.5543790339	0.4797686332	-1.059589256	5.90217825598078e-07	1.39747418657501e-05
KLF14	0.3827975554	0.5084635544	0.2571315565	0.5057030229	-0.9836376925	0.6074452451	0.7923780392
KLF15	2517.0166464373	2547.2597567525	2486.7735361222	0.9762543963	-0.0346709548	0.89777548	0.9721091014
KLF16	698.8044343828	611.672624239	785.9362445266	1.2848968768	0.3616525763	0.1202992391	0.3013627478
KLF17	0.1503016634	0.2383106126	0.0622927143	0.2613929513	-1.9357078571	0.378349418	0.610198312
KLF1	1.9306508382	2.7788060102	1.0824956661	0.389554241	-1.3601038738	0.2815114773	0.5145382699
KLF2	330.0950283669	255.8061916033	404.3838651304	1.5808212561	0.660674251	0.0224229822	0.0925198807
KLF3	2079.5205578449	1724.1901196094	2434.8509960804	1.4121708322	0.4979146239	0.0129296354	0.060833414
KLF4	470.6610570033	275.9428971007	665.3792169059	2.4112931476	1.269807054	9.67355850810669e-07	2.1785753626164e-05
KLF5	241.7627593211	256.6263942016	226.8991244405	0.8841612927	-0.1776185183	0.5988257731	0.7878044812
KLF6	5523.4276073473	3228.2517396506	7818.603475044	2.4219311583	1.276157858	1.9100035466981e-10	9.63358038865854e-09
KLF7	37.2039188665	32.5690283931	41.8388093398	1.2846195114	0.361341114	0.6218451996	0.8023638227
KLF8	23.6192033983	21.5421707141	25.6962360825	1.1928341124	0.2543934212	0.7460490216	0.883435892
KLF9	4248.8285394702	2841.4190171911	5656.2380617493	1.99063849	0.9932312441	3.83203910788233e-07	9.4306141602878e-06
KLHDC10	686.6724255761	771.8285508083	601.5163003439	0.7793392713	-0.3596765786	0.1169088079	0.2955606045
KLHDC1	35.388521964	31.0163440914	39.7606998366	1.2819273516	0.3583145049	0.5975200339	0.7870573022
KLHDC2	1759.8304715508	1552.454502603	1967.2064404986	1.267158836	0.341597375	0.0778915627	0.2245614447
KLHDC3	2865.284428316	3221.850355113	2508.7185015189	0.7786576734	-0.3609388891	0.0662186153	0.2015129166
KLHDC4	413.2908466383	443.9713181549	382.6103751217	0.8617907497	-0.214590482	0.4642380548	0.687478626
KLHDC5	366.9671126564	398.707405865	335.2268194478	0.8407840299	-0.2501928283	0.360148587	0.5940519361
KLHDC7A	306.6848090643	288.402164875	324.9674532537	1.1267857625	0.1722132398	0.5687770036	0.7663231483
KLHDC7B	39.4840460098	52.7688473237	26.1992446959	0.4964907521	-1.0101612492	0.1563862219	0.3585071457
KLHDC8A	4.4778329425	7.2724542087	1.6832116763	0.2314502956	-2.1112256897	0.0579516776	0.1839249615
KLHDC8B	490.3761896195	628.0695135028	352.6828657361	0.5615347635	-0.8325527551	0.001207888	0.0095867568
KLHDC9	135.7530850741	169.0086811887	102.4974889595	0.6064628647	-0.7215087867	0.1069554829	0.2782422823
KLHL10	1.3602843682	1.4561091048	1.2644596316	0.8683824773	-0.2035974802	0.9022200558	0.9743614386
KLHL11	17.5050722571	17.9867573667	17.0233871475	0.9464400281	-0.0794170035	0.9131847475	0.9812251743
KLHL12	754.968808722	984.1249039351	525.8127135089	0.5342946931	-0.9042924073	6.45336010242509e-05	0.0008394136
KLHL13	141.6781609198	168.6704849685	114.685836871	0.679940162	-0.5565203071	0.1768266467	0.388429
KLHL14	2.1907733232	1.0785514148	3.3029952316	3.0624365109	1.6146799351	0.1877454033	0.4044775274
KLHL15	572.6251639102	330.6529218259	814.5974059945	2.4636026245	1.3007695702	1.29395683433342e-07	3.595603438647e-06
KLHL17	63.788458786	78.3211937675	49.2557238044	0.6288939358	-0.6691113706	0.2603588374	0.4900881914
KLHL18	198.4468585143	205.6666339501	191.2270830785	0.9297914757	-0.1050208956	0.7698836171	0.8971784535
KLHL1	0	0	0	NA	NA	NA	NA
KLHL20	393.932446769	393.4237625512	394.4411309868	1.0025859354	0.0037259008	0.9753960775	1
KLHL21	1009.2245983841	1253.2667400274	765.1824567407	0.610550358	-0.7118178018	0.0008763583	0.0074054574
KLHL22	438.1011805732	500.3684188844	375.833942262	0.751114435	-0.4128953705	0.1224307983	0.30529673
KLHL23	100.8848807836	142.6802435576	59.0895180095	0.4141394529	-1.2718114475	0.0090837501	0.0465549467
KLHL24	1159.1894971757	1072.7720604645	1245.6069338869	1.1611105283	0.2155053116	0.3100675283	0.545151406
KLHL25	410.6728854762	356.5932154518	464.7525555005	1.3033129498	0.3821835435	0.1716608243	0.381363483
KLHL26	186.4228309901	193.2648605406	179.5808014396	0.9291953071	-0.1059462271	0.7797839074	0.9034428855
KLHL28	240.1966049544	201.4988912384	278.8943186704	1.3840985276	0.4689466454	0.182179237	0.3957668938
KLHL29	199.6877443809	256.948686493	142.4268022688	0.5543005657	-0.851259615	0.0225353383	0.0928055352
KLHL2	805.001389645	644.9756259237	965.0271533663	1.4962226704	0.5813248955	0.0081913047	0.0431933539
KLHL30	7.7968419182	12.2659270334	3.327756803	0.2713008804	-1.8820343656	0.0617877174	0.1924271606
KLHL31	19.5467681928	28.1754053658	10.9181310197	0.3875057298	-1.367710452	0.1077796019	0.2796724718
KLHL32	15.5755382592	12.986350729	18.1647257894	1.3987552137	0.4841435087	0.5843168538	0.7771630837
KLHL33	0.478115999	0.1553733851	0.800858613	5.1544131093	2.3658081691	0.1514495091	0.3507823255
KLHL34	5.1721779796	9.3195377686	1.0248181907	0.1099644871	-3.1848904126	0.0057573693	0.03269092
KLHL35	3.239909441	5.6831556303	0.7966632516	0.1401797352	-2.8346502903	0.0200208413	0.0850358892
KLHL36	283.1204075679	230.877280782	335.3635343538	1.4525618684	0.5385996131	0.0961100861	0.2582133648
KLHL38	1.3278419915	2.4390194718	0.2166645111	0.0888326287	-3.4927665062	0.0140341338	0.0649338515
KLHL3	97.9890641273	90.3049627222	105.6731655323	1.1701811545	0.2267318891	0.641950786	0.8181419242
KLHL4	16.7769525261	15.0555339282	18.4983711241	1.2286758618	0.2971043671	0.752677861	0.8880278272
KLHL5	1359.6312611591	1654.3064379742	1064.9560843439	0.6437477724	-0.6354325599	0.0070181478	0.0383577866
KLHL6	82.9058155658	71.9341391258	93.8774920058	1.3050478277	0.38410268	0.4924340025	0.7115746241
KLHL7	359.2026098348	410.628551168	307.7766685017	0.7495257396	-0.4159500721	0.1446367039	0.3405450622
KLHL8	361.0592656842	302.4515757679	419.6669556005	1.3875508981	0.4725406934	0.1012369464	0.2674610799
KLHL9	620.3893321482	585.2945413422	655.4841229543	1.1199218114	0.1633980124	0.4924590181	0.7115746241
KLK10	14.059974863	9.4825377874	18.6374119385	1.9654455755	0.9748564151	0.2669277212	0.498059355
KLK11	55.5832090227	96.6093032171	14.5571148284	0.150680259	-2.7304376769	0.0879582051	0.2440807251
KLK12	0.3537112023	0.4541230433	0.2532993613	0.5577769396	-0.8422398053	0.7101487648	0.8596350798
KLK13	6.2544617894	12.2411099571	0.2678136218	0.0218782139	-5.5143612273	0.1309411046	0.3193999672
KLK14	0.6967872268	0.9864726232	0.4071018304	0.4126843674	-1.2768893054	0.5063659536	0.7227721858
KLK15	0.1345928606	0.2691857213	0	0	-Inf	0.0560854163	0.1799917372
KLK1	1.4523969395	2.6508664119	0.2539274671	0.0957903672	-3.383975605	0.3020973763	0.5370866518
KLK2	1.2487611498	2.2942874067	0.2032348928	0.0885830137	-3.4968261092	0.0800628516	0.2289468934
KLK3	1.8171495904	2.3945663345	1.2397328463	0.5177275018	-0.9497351384	0.5860027116	0.7785195317
KLK4	15.5314962352	30.9565821167	0.1064103538	0.0034374064	-8.1844638511	0.0001321131	0.0015602233
KLK5	0.266875054	0.1648405283	0.3689095796	2.23797863	1.1621962604	0.5496555442	0.7557666179
KLK6	1.4450603232	2.2412412935	0.6488793529	0.2895178466	-1.7882758127	0.1679874262	0.3759883376
KLK7	1.2650117701	1.7994749929	0.7305485473	0.4059787161	-1.3005240003	0.478282495	0.700762188
KLK8	0.3237658528	0.4728184013	0.1747133043	0.3695146039	-1.4362967116	0.4152897653	0.6442045663
KLK9	0.1053378028	0	0.2106756055	Inf	Inf	0.1957963377	0.4148543342
KLKB1	5120.8232828258	2638.4386261063	7603.2079395452	2.8817073341	1.526923823	2.23747182987427e-14	2.24535515031113e-12
KLKP1	0.2496410506	0.4992821011	0	0	-Inf	0.0152620868	0.0692100436
KLRA1	5.6975427036	6.3829507706	5.0121346366	0.7852378652	-0.3487983518	0.7239407355	0.8688378767
KLRAQ1	435.6512989058	423.5501256891	447.7524721226	1.0571416344	0.08016868	0.7688513959	0.8964831034
KLRB1	103.2997016996	67.5580951756	139.0413082236	2.0580998896	1.041313005	0.0317386894	0.1193389509
KLRC1	6.0814581628	5.7511464905	6.411769835	1.1148681129	0.1568730518	0.8860632468	0.9661790882
KLRC2	2.4387659254	2.1479224945	2.7296093564	1.2708137111	0.3457525609	0.7644390541	0.8944934509
KLRC3	2.6912264775	2.5858107821	2.7966421729	1.0815339592	0.1130789654	0.9162215315	0.9829600965
KLRC4	0.9227035214	0.7221669759	1.123240067	1.5553744555	0.6372619502	0.6558136104	0.8275195299
KLRD1	38.8211031148	26.4651471086	51.1770591209	1.9337530568	0.9514035723	0.1705019117	0.3797471281
KLRF1	14.8683976055	7.0519561994	22.6848390116	3.2168150752	1.6856330023	0.0526987642	0.1721196736
KLRG1	26.9152387212	19.0680774203	34.762400022	1.8230679085	0.8663683022	0.2368142343	0.4634820221
KLRG2	0.11340212	0.0919072623	0.1348969777	1.4677510172	0.5536072565	0.8731476172	0.9592786346
KLRK1	67.983414126	45.3065981852	90.6602300668	2.0010381202	1.0007486512	0.0806839698	0.2300437403
KL	26.3871634049	21.7412593106	31.0330674992	1.427381324	0.5133708013	0.5270801838	0.7388354201
KMO	1866.6423809692	975.1481024863	2758.1366594522	2.828428474	1.5000006882	7.91775727623446e-14	7.38434705128052e-12
KNCN	0	0	0	NA	NA	NA	NA
KNDC1	248.2976988268	233.8861767222	262.7092209315	1.1232353473	0.1676602419	0.6558459719	0.8275195299
KNG1	74197.2351080096	64689.2732522651	83705.196963754	1.2939579123	0.3717906925	0.1765369587	0.3879686618
KNTC1	156.3143545272	252.7858703003	59.842838754	0.2367333217	-2.0786653062	1.06187297774865e-06	2.35312995801325e-05
KPNA1	1840.3300626351	1668.0944311391	2012.565694131	1.2065058528	0.2708349141	0.1823586183	0.3959997443
KPNA2	1116.6687573699	1608.6940931582	624.6434215816	0.388292233	-1.3647852457	8.14522472917976e-11	4.31029269275283e-09
KPNA3	1011.2820972863	959.4403426858	1063.1238518868	1.1080666557	0.1480446693	0.4997506839	0.7177199501
KPNA4	1244.275739065	1274.3140420165	1214.2374361135	0.9528557295	-0.0696703006	0.7122748744	0.8609850546
KPNA5	18.0783407473	18.3927999168	17.7638815779	0.9658062752	-0.0501942576	0.9500627365	1
KPNA6	1357.6546995478	1294.290047243	1421.0193518525	1.097914146	0.1347652438	0.523109306	0.7360948149
KPNA7	19.3280400748	34.0948930314	4.5611871182	0.1337791884	-2.9020743969	0.0008001408	0.0068753892
KPNB1	2932.3347207267	3320.1847938644	2544.4846475891	0.7663683818	-0.3838900542	0.0453188953	0.1536384322
KPRP	0.0876482077	0.1143672653	0.06092915	0.5327499074	-0.9084696577	0.7634184854	0.8942738875
KPTN	220.7400650599	263.3535100096	178.1266201103	0.6763783786	-0.5640975521	0.1150851048	0.292627483
KRAS	733.3264287578	682.6253559202	784.0275015954	1.1485472885	0.1998102572	0.4056630724	0.6353102925
KRBA1	81.5790269165	119.6893258068	43.4687280262	0.3631796548	-1.4612447094	0.0071650172	0.0389505514
KRBA2	20.4539222491	23.2235160234	17.6843284748	0.7614836813	-0.3931149749	0.616297512	0.7986709059
KRCC1	773.7708104168	680.280756101	867.2608647325	1.2748572658	0.3503357307	0.1137284383	0.2903245543
KREMEN1	232.0222204353	265.9313087242	198.1131321465	0.7449785928	-0.4247291251	0.2248181807	0.449775697
KREMEN2	5.5245004684	10.395805511	0.6531954258	0.0628325939	-3.9923430503	0.0084127914	0.0440613694
KRI1	566.938743256	675.4322673454	458.4452191666	0.6787434378	-0.55906175	0.0204155806	0.0863904227
KRIT1	441.3725652218	442.8933295536	439.8518008901	0.9931325932	-0.00994175	0.9778502493	1
KRR1	479.3451811048	434.7970693849	523.8932928247	1.2049144985	0.2689307756	0.3088173067	0.5435948011
KRT10	405.8949320139	442.294723806	369.4951402217	0.8354048112	-0.2594526428	0.3713681399	0.6043742654
KRT12	37.0176183387	74.0148019275	0.02043475	0.00027609	-11.8225735131	0.0003486151	0.0034821955
KRT13	12.0352966249	4.8393144695	19.2312787803	3.9739675736	1.9905801007	0.2514633527	0.4806891251
KRT14	28.1644113258	1.0075801728	55.3212424787	54.9050526905	5.7788670156	0.0119296719	0.0572198827
KRT15	5.5636985911	6.4043050347	4.7230921475	0.7374870688	-0.4393103418	0.6506629386	0.8241020459
KRT16	17.8119965203	2.2290107505	33.3949822901	14.9819745293	3.9051558693	0.0869773839	0.2421414363
KRT17	40.8690590287	20.348170932	61.3899471255	3.0169761858	1.5931033087	0.2151173826	0.438499957
KRT18	21688.5772349444	19460.3818424259	23916.7726274629	1.2289981163	0.2974827045	0.1931359677	0.4113383933
KRT19	788.4726820182	889.0636387694	687.8817252671	0.7737148335	-0.3701261617	0.6026158271	0.7894705572
KRT1	7.8941385921	1.3661347996	14.4221423847	10.5568955489	3.4001137407	0.2606803838	0.4903604892
KRT20	124.7995479222	247.9369593034	1.6621365411	0.0067038676	-7.2207906345	0.0063797948	0.0354355793
KRT222	113.7737110453	113.1282266621	114.4191954286	1.0114115531	0.0163701632	0.9334918975	0.9909476753
KRT23	696.2082154851	1084.5244119768	307.8920189934	0.2838958862	-1.8165661513	0.0532468007	0.1734708218
KRT24	0.0514371615	0.0217267233	0.0811475996	3.7349212071	1.9010778079	0.6449056297	0.8200317683
KRT25	0.0088559776	0.0177119552	0	0	-Inf	1	1
KRT26	0	0	0	NA	NA	NA	NA
KRT27	0.8169233411	0.6490119083	0.9848347738	1.5174371397	0.6016367536	0.690105611	0.8480066552
KRT28	0	0	0	NA	NA	NA	NA
KRT2	0.2372754099	0.1494703197	0.3250805	2.1748832853	1.1209379811	0.6652027364	0.8331380366
KRT31	0.1309948773	0.2425295709	0.0194601836	0.0802383952	-3.6395634374	0.2260342012	0.4512761993
KRT32	0.0293897622	0.0182057245	0.0405737998	2.2286286802	1.156156264	0.9795123331	1
KRT33A	0	0	0	NA	NA	NA	NA
KRT33B	0.0398698639	0.0797397278	0	0	-Inf	0.3577375422	0.5917326755
KRT34	0.5689511181	1.1176153364	0.0202868999	0.018151952	-5.7837314927	0.0319723709	0.1198917482
KRT35	0.2803276709	0.5606553419	0	0	-Inf	0.2073604069	0.4295354397
KRT36	0.6710385568	0.4954820567	0.8465950569	1.7086290927	0.7728392523	0.5776439655	0.7726386964
KRT37	0.0177119552	0.0354239104	0	0	-Inf	0.6674729073	0.8340836026
KRT38	0.020368578	0	0.0407371559	Inf	Inf	0.5400081623	0.7483455987
KRT39	1.2062275096	1.4321992793	0.9802557399	0.6844408833	-0.5470021567	0.7123861595	0.8610518682
