id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
LDOC1L	1228.5919363076	1202.2228448311	1254.961027784	1.0438672274	0.0619382229	0.7848530488	0.8940568872
LDOC1	884.5304870326	990.6874002813	778.3735737839	0.7856903939	-0.3479671732	0.1473521244	0.3055630894
LEAP2	3.6317461744	3.4057073111	3.8577850378	1.1327412151	0.1798183022	0.8467123265	0.9319649353
LECT1	0.8334315597	0.2403962714	1.4264668481	5.9338143642	2.5689597937	0.0285958049	0.0904639528
LECT2	0.0042401174	0.0084802347	0	0	-Inf	0.9850317991	1
LEF1	334.473604825	539.6483839526	129.2988256974	0.239598282	-2.0613105311	2.08718405818257e-12	6.93023066653252e-11
LEFTY1	17.991607107	31.4267924286	4.5564217854	0.1449852636	-2.7860218234	0.2544850735	0.4460913762
LEFTY2	32.5494889684	25.9511047868	39.1478731501	1.5085243373	0.5931379719	0.406889897	0.6060418776
LEKR1	18.7822535627	20.1480206288	17.4164864965	0.8644266758	-0.2101845011	0.787592027	0.8956237511
LELP1	0	0	0	NA	NA	NA	NA
LEMD1	11.6046910443	18.5242624509	4.6851196376	0.2529180123	-1.9832583087	0.0334539129	0.1018734543
LEMD2	761.7701831907	871.8269380214	651.71342836	0.747526143	-0.4198040597	0.0799643794	0.1970842304
LEMD3	800.9990413847	773.8912615723	828.1068211971	1.0700557847	0.0976860099	0.6609570773	0.8131817792
LENEP	0.2987470064	0.4371707065	0.1603233063	0.3667292981	-1.4472125671	0.2986950155	0.4947157083
LENG1	139.1592069096	145.0294824154	133.2889314038	0.9190471426	-0.1217892283	0.7423365706	0.8666354053
LENG8	2332.8277703467	1639.3706490615	3026.2848916319	1.8460040707	0.8844057344	0.0001399259	0.0011047761
LENG9	116.1249629555	125.4268282806	106.8230976304	0.8516766237	-0.2316223428	0.5831827349	0.7548682736
LEO1	698.0592725497	884.911311628	511.2072334713	0.5776931843	-0.7916246211	0.0011244012	0.0065818361
LEPRE1	761.4465952823	969.17113565	553.7220549146	0.5713356853	-0.8075894524	0.000558509	0.0036457815
LEPREL1	325.8087132713	175.3271500134	476.2902765291	2.71658027	1.4417916767	4.67542998882243e-07	6.74777811935593e-06
LEPREL2	554.8338080768	699.0541462117	410.6134699419	0.5873843567	-0.7676232509	0.0019224343	0.0103887947
LEPROTL1	968.7515063838	1022.4430776161	915.0599351516	0.894973965	-0.1600823802	0.4746603021	0.6674046681
LEPROT	1010.855342074	761.1719756012	1260.5387085468	1.6560498139	0.7277460697	0.0020632835	0.0110160076
LEPR	1098.7977507253	297.7254559127	1899.8700455379	6.3812818414	2.6738462548	2.59104343674884e-27	4.48433951261037e-25
LEP	3931.4403267506	117.7171411035	7745.1635123978	65.7946959958	6.0398993814	1.04566876477683e-38	6.59682065572274e-36
LETM1	1234.3127314568	1466.6655596106	1001.9599033031	0.6831549952	-0.5497151585	0.0150468607	0.0548264765
LETM2	55.4957390022	87.5376453715	23.4538326329	0.2679285299	-1.9000798828	0.0022590528	0.0119116461
LETMD1	1173.3624692533	809.7113386298	1537.0135998769	1.8982241282	0.9246503451	6.83278055465598e-05	0.0005925884
LEUTX	0	0	0	NA	NA	NA	NA
LFNG	884.9444278283	1097.8659327359	672.0229229208	0.6121174753	-0.7081195388	0.002269883	0.0119558585
LGALS12	656.1162115843	69.0193145129	1243.2131086558	18.0125392063	4.1709296655	2.53481467333193e-20	1.86366054760724e-18
LGALS13	0	0	0	NA	NA	NA	NA
LGALS14	0.3934559195	0.3672840263	0.4196278127	1.142515826	0.1922141495	0.923866194	0.9756120723
LGALS1	7011.450608416	5798.4565148628	8224.4447019693	1.4183851652	0.5042493524	0.0692784154	0.1777122205
LGALS2	21.8801292991	22.3748859326	21.3853726656	0.9557757179	-0.0652559794	0.9353870787	0.9821753493
LGALS3BP	10837.4850669321	13126.1544229802	8548.815710884	0.6512810558	-0.6186478322	0.0221140459	0.0743995175
LGALS3	5036.6848359309	3925.6421062255	6147.7275656363	1.5660438214	0.6471245831	0.0092934154	0.0375054324
LGALS4	4.0417395996	1.5604594075	6.5230197918	4.1801919106	2.0635691772	0.0272507231	0.0872034323
LGALS7B	36.6617956599	53.5333232048	19.790268115	0.3696812925	-1.4356460562	0.4083624072	0.6074650945
LGALS7	34.0299670971	40.8254331117	27.2345010824	0.6670964398	-0.584032753	0.6729750123	0.8208414816
LGALS8	1552.5173552838	1932.1139149026	1172.920795665	0.6070660672	-0.7200745609	0.0017287581	0.0094624469
LGALS9B	4.9326426503	9.7288707578	0.1364145429	0.0140216214	-6.1562029989	1.66356222699047e-06	2.12364794211831e-05
LGALS9C	22.5466777341	35.8199452773	9.2734101909	0.2588895689	-1.9495912571	0.0072507329	0.0308601923
LGALS9	991.7158227006	1232.3978398539	751.0338055472	0.6094085702	-0.7145183058	0.001956823	0.0105367804
LGI1	5.6179777279	4.8204683197	6.415487136	1.3308846175	0.4123855007	0.6952184457	0.8363816185
LGI2	122.3627066196	114.8897935436	129.8356196955	1.1300883716	0.1764355941	0.7515712316	0.87272762
LGI3	2.2378624937	2.5127401232	1.9629848642	0.7812128465	-0.3562124213	0.7099103735	0.8458975918
LGI4	164.7982590189	45.0626698374	284.5338482004	6.314180878	2.6585955891	6.99431259828971e-12	2.19916031325968e-10
LGMN	3127.5762821497	2512.3393844814	3742.8131798181	1.4897721235	0.575091672	0.0208970426	0.0710383211
LGR4	1167.005577431	701.4776906181	1632.5334642439	2.3272778109	1.2186434379	1.01557622644073e-07	1.63854462499366e-06
LGR5	35.121248726	30.8220932164	39.4204042355	1.2789658366	0.3549777278	0.6881882553	0.8316354856
LGR6	361.6906503442	149.437539175	573.9437615135	3.8406933404	1.9413667767	4.00845416576452e-12	1.28724693136054e-10
LGSN	2.2868675425	3.8672787673	0.7064563177	0.1826753022	-2.4526465006	0.1636535332	0.3292430973
LGTN	1394.5672675264	1290.1830370422	1498.9514980107	1.1618130567	0.2163779484	0.3374327611	0.536032322
LHB	0.3914210483	0.1962168703	0.5866252262	2.9896778259	1.5799900249	0.2147501549	0.3968129988
LHCGR	11.8549260446	0.6762759063	23.0335761828	34.0594363456	5.0899826547	5.94436300167927e-08	1.00132564361621e-06
LHFPL1	11.8007457307	11.4006571496	12.2008343119	1.0701869332	0.0978628192	0.8624136955	0.9414698486
LHFPL2	1814.485732149	1628.5694598557	2000.4020044422	1.2283185051	0.2966847026	0.1774094228	0.3481083657
LHFPL3	0.343471502	0.1515543331	0.5353886708	3.5326516882	1.8207515096	0.1667401066	0.3336337493
LHFPL4	11.8735615989	21.6128492775	2.1342739203	0.0987502338	-3.3400720252	0.0179877883	0.0630895221
LHFPL5	3.5151185053	6.6093322461	0.4209047645	0.0636834023	-3.9729387751	0.0001327825	0.0010564802
LHFP	1818.2614355655	777.2921132849	2859.2307578462	3.678450751	1.8790982759	5.38844682262702e-15	2.44505462900503e-13
LHPP	426.0058338978	432.9122488813	419.0994189143	0.9680932337	-0.0467820998	0.8550063503	0.9375586876
LHX1	6.4796360793	12.8663382544	0.0929339041	0.0072230266	-7.1131807913	0.0118703733	0.0457256036
LHX2	5.0271171413	9.7241265224	0.3301077602	0.0339472918	-4.8805597057	2.90294775443323e-06	3.51317755157491e-05
LHX3	0.031746623	0.0634932459	0	0	-Inf	0.1265695611	0.2737581185
LHX4	5.4010477433	7.7229924921	3.0791029944	0.3986929934	-1.3266498433	0.1411114233	0.2960433497
LHX5	0.236108557	0.472217114	0	0	-Inf	0.0889401917	0.2129012643
LHX6	261.1145353444	118.5337343922	403.6953362967	3.4057421574	1.7679692153	2.36205100059249e-08	4.29717501568253e-07
LHX8	2.3895083341	2.6538855424	2.1251311258	0.8007621624	-0.3205542892	0.702097901	0.841149758
LHX9	1.1353471308	2.0913307643	0.1793634972	0.0857652459	-3.543463038	0.0401772293	0.1178560183
LIAS	216.8469204678	169.4425437492	264.2512971864	1.5595333459	0.6411144007	0.0523497578	0.1440760221
LIFR	2661.6751574165	855.9068791559	4467.443435677	5.2195437897	2.3839237146	5.25292327524847e-22	4.75608428213122e-20
LIF	222.5725512892	128.0562891859	317.0888133924	2.4761674371	1.3081088721	5.68575930706551e-05	0.0005040634
LIG1	591.9763879713	766.3822686247	417.5705073179	0.5448593012	-0.8760443635	0.0005328432	0.0035004415
LIG3	743.3818836008	974.9320685057	511.8316986959	0.5249921664	-0.929632199	0.0001257389	0.0010074052
LIG4	325.6432525481	301.1120485975	350.1744564986	1.1629373787	0.2177734134	0.4490608196	0.6446603698
LILRA1	8.1174531307	7.078044327	9.1568619343	1.2936994332	0.3715024732	0.672518176	0.8204889562
LILRA2	45.866716375	51.4723826436	40.2610501064	0.7821874185	-0.3544137643	0.5211989838	0.7076137193
LILRA3	4.8432060189	4.4819036062	5.2045084316	1.1612272126	0.2156502861	0.8289830918	0.9214144517
LILRA4	28.0058821894	38.5014906721	17.5102737066	0.454794695	-1.1367126691	0.0909467174	0.2161700484
LILRA5	23.2123293408	22.9049645151	23.5196941665	1.0268382713	0.0382089727	0.9828859365	1
LILRA6	72.3414166694	62.6651548804	82.0176784585	1.3088243158	0.3882714565	0.482138172	0.6735413132
LILRB1	109.9775334532	139.2225564526	80.7325104537	0.5798809655	-0.7861713121	0.0644537376	0.168438917
LILRB2	123.0683847699	136.806036625	109.3307329148	0.7991659989	-0.323432891	0.3893626428	0.5892797213
LILRB3	57.9355735153	59.6944348254	56.1767122052	0.9410711797	-0.0876242468	0.8371582971	0.9264021285
LILRB4	308.9003992717	407.0933310772	210.7074674662	0.5175900743	-0.9501181436	0.0008865006	0.0053792403
LILRB5	210.2469707849	48.3429115828	372.151029987	7.6981509347	2.9445119578	8.35278887406213e-15	3.71262481840984e-13
LILRP2	0.1049253167	0.1341398145	0.0757108189	0.5644172033	-0.8251661333	0.6715700159	0.8200469971
LIM2	0.0090596866	0	0.0181193732	Inf	Inf	0.5679389558	0.7430547337
LIMA1	3986.9593166355	3267.035295722	4706.883337549	1.4407200754	0.5267900544	0.0350361891	0.1055619704
LIMCH1	2966.2011847863	2187.4406601886	3744.9617093839	1.7120289375	0.7757070871	0.0017539225	0.0095894502
LIMD1	967.5370727724	1099.7867595166	835.2873860283	0.7594994019	-0.3968792663	0.0841815322	0.204712715
LIMD2	230.3419441062	306.705906351	153.9779818613	0.5020378763	-0.9941318824	0.0020367557	0.0108951944
LIME1	55.55627489	61.9423087742	49.1702410057	0.7938070437	-0.3331397311	0.5332849072	0.7168823058
LIMK1	861.5388277024	1143.8511947175	579.2264606874	0.5063827038	-0.9816999666	3.42420080354239e-05	0.0003218025
LIMK2	1891.2826688192	1863.6630563424	1918.902281296	1.0296401352	0.0421401958	0.7609856237	0.8792897144
LIMS1	487.1007890905	465.6393447639	508.5622334171	1.0921805452	0.1272113637	0.6774256663	0.8241113309
LIMS2	879.9668888869	335.0431997224	1424.8905780513	4.2528562861	2.0884321038	1.06156652735334e-17	6.14232443060631e-16
LIMS3-LOC440895	25.6109330844	18.3211375036	32.9007286651	1.7957798013	0.8446104575	0.2148439328	0.3969020591
LIMS3	9.2382873992	5.8927221588	12.5838526396	2.1354905764	1.0945675316	0.1845806171	0.3579063186
LIN28A	14.6928766444	28.9238755201	0.4618777687	0.0159687373	-5.9686059549	0.000121577	0.0009776654
LIN28B	1.2860730029	2.4683704239	0.1037755819	0.0420421428	-4.5720199872	0.0299815439	0.0937708386
LIN37	127.4779155676	141.3635988151	113.5922323201	0.8035465514	-0.3155464898	0.4281861787	0.6262835313
LIN52	176.2804828807	164.1511543639	188.4098113976	1.1477824334	0.1988491995	0.5997053042	0.7685404624
LIN54	383.769298771	437.7987957796	329.7398017625	0.7531765846	-0.4089399459	0.13548979	0.2872072212
LIN7A	88.826462064	108.7476886077	68.9052355202	0.6336248283	-0.6582992271	0.1612511759	0.3260534789
LIN7B	32.0781670674	32.9317486206	31.2245855142	0.9481605691	-0.0767966975	0.8862094662	0.9548564008
LIN7C	779.2173346802	779.256004956	779.1786644044	0.9999007508	-0.0001431935	0.9862860906	1
LIN9	192.4448824985	260.409244592	124.480520405	0.4780188223	-1.0648606686	0.0021615824	0.0114820484
LINGO1	290.4190857164	487.5056598679	93.3325115649	0.1914490831	-2.3849673445	6.87906164563194e-08	1.13915163931942e-06
LINGO2	3.6052889071	2.7408406238	4.4697371904	1.6307906237	0.7055715671	0.4457595132	0.6416356319
LINGO3	2.3368839499	3.1486630484	1.5251048514	0.4843658492	-1.0458309451	0.29814674	0.4943497918
LINGO4	18.5144900166	22.0416854783	14.9872945549	0.6799522917	-0.5564945704	0.4375463447	0.6347050781
LINS1	283.6329938536	289.0782788104	278.1877088969	0.9623265713	-0.0554015305	0.866819236	0.9436339437
LIPA	2715.8922898184	2372.9130293772	3058.8715502596	1.2890786609	0.3663403011	0.131192875	0.280776872
LIPC	9.1144306328	5.0803378751	13.1485233905	2.588119868	1.3719044368	0.0974018988	0.2269430773
LIPE	4557.1885556321	387.1318228122	8727.245288452	22.5433425365	4.4946295369	5.77769955518268e-32	1.73837646462627e-29
LIPF	3.3566734293	6.4877572334	0.2255896251	0.0347715885	-4.8459472115	0.0610652573	0.1618229319
LIPG	68.5300493776	64.4424777728	72.6176209824	1.1268595419	0.1723077011	0.7155834082	0.8496548305
LIPH	221.0427562005	272.7522051195	169.3333072816	0.6208320377	-0.687725086	0.0443687276	0.1271569761
LIPI	0.429761587	0.6558879921	0.2036351819	0.3104724958	-1.6874626263	0.190552438	0.3659662211
LIPJ	0.6113462597	0.4424156606	0.7802768588	1.7636736859	0.8185836588	0.4839436478	0.674733437
LIPK	1.5891462979	1.7457448164	1.4325477795	0.820594033	-0.2852594313	0.8047734966	0.9060078229
LIPM	0.0283947194	0.0385347801	0.0182546587	0.4737190305	-1.0778964652	0.7913839122	0.8976259756
LIPN	0.0560628742	0.0179316783	0.0941940702	5.2529422395	2.3931257209	0.2693248897	0.4624395845
LIPT1	138.7624867734	111.3149157258	166.210057821	1.4931517195	0.5783607655	0.1346921058	0.2861577117
LIPT2	22.3949628678	23.0058412354	21.7840845001	0.9468936292	-0.0787257275	0.904543458	0.9657344957
LITAF	5104.5926997128	5086.1858129485	5122.9995864771	1.0072379923	0.0104046066	0.9296193353	0.9787652942
LIX1L	637.1967437027	414.5568099462	859.8366774592	2.0741106088	1.0524928327	2.43614489262185e-05	0.0002389352
LIX1	1.1219808784	2.0343166778	0.209645079	0.1030542989	-3.2785234067	0.0053069764	0.0239918026
LLGL1	705.1917337877	685.3205802059	725.0628873694	1.0579908269	0.081327119	0.7149032047	0.8492485657
LLGL2	1013.8512314007	1512.1126974358	515.5897653656	0.3409731075	-1.5522701362	9.90869421857214e-11	2.64011352632991e-09
LLPH	625.0683924041	717.7507123025	532.3860725056	0.7417423116	-0.4310100271	0.0732869465	0.1848668662
LMAN1L	1.199387132	1.4750711747	0.9237030893	0.6262091655	-0.6752834703	0.540282567	0.7224735632
LMAN1	4046.0302901555	4709.128905914	3382.931674397	0.7183773776	-0.4771861759	0.0510478139	0.1414082289
LMAN2L	759.5901162771	800.8240587161	718.356173838	0.8970212196	-0.1567859815	0.5043522683	0.6933309688
LMAN2	2651.3365564919	3303.9704538436	1998.7026591402	0.6049396286	-0.7251369226	0.0021755024	0.0115520771
LMBR1L	365.2741860245	338.8215546142	391.7268174347	1.1561449149	0.2093222412	0.4381366377	0.6351373675
LMBR1	1130.2119619735	1349.9921818685	910.4317420785	0.6743977886	-0.5683282893	0.0151768434	0.0551390536
LMBRD1	1540.903805244	1225.167715711	1856.639894777	1.515416927	0.5997147678	0.0091985656	0.0372533333
LMBRD2	287.0093309302	329.9269681619	244.0916936985	0.7398355311	-0.4347235065	0.1402611808	0.2948288815
LMCD1	1258.280357507	1146.3790270193	1370.1816879947	1.1952257113	0.2572830884	0.4208711676	0.6196158856
LMF1	305.5263041521	336.4637483594	274.5888599448	0.8161023625	-0.2931779762	0.3141719356	0.5109572178
LMF2	1158.7174668791	1204.3053566495	1113.1295771086	0.9242918094	-0.1135796962	0.6072469229	0.7739281898
LMLN	355.3612801739	446.2684336071	264.4541267406	0.592589811	-0.754894274	0.0066389549	0.0287761617
LMNA	8765.1642756421	7649.2979027487	9881.0306485356	1.2917565474	0.3693341962	0.1676543987	0.3348807144
LMNB1	805.096259236	1361.2100402158	248.9824782562	0.1829126078	-2.4507735741	8.87521865602036e-23	8.993401619471e-21
LMNB2	966.544753849	1326.5306795538	606.5588281442	0.4572520165	-1.1289385626	1.57772599967737e-06	2.0233172049633e-05
LMO1	4.4155002536	4.5209322351	4.310068272	0.9533583004	-0.0689095711	0.7861400995	0.8947513228
LMO2	447.6546296162	263.1750105532	632.1342486793	2.4019539217	1.2642084751	1.91290971022062e-06	2.40083239518167e-05
LMO3	307.9033096744	151.4524272555	464.3541920932	3.0660069337	1.6163609596	2.41334940596138e-06	2.9684197693325e-05
LMO4	1382.8760741477	1414.5650731983	1351.1870750972	0.955196124	-0.0661311124	0.7531013271	0.8736743774
LMO7	806.6522510696	1036.3103365751	576.9941655642	0.5567773911	-0.8448274656	0.0002717227	0.0019623639
LMOD1	1900.778342503	518.0836183316	3283.4730666744	6.337728024	2.6639657495	2.16036673711817e-27	3.80633263764145e-25
LMOD2	370.6292719568	1.6221916573	739.6363522562	455.9488078428	8.8327280431	0.0669173397	0.1732004252
LMOD3	175.6005519634	4.8661521374	346.3349517895	71.17224082	6.1532427541	0.157996209	0.3213657681
LMTK2	370.0906867093	386.300392722	353.8809806967	0.9160771963	-0.1264589179	0.651974092	0.8069981225
LMTK3	143.8733181526	195.7257610278	92.0208752774	0.4701520883	-1.0888005689	0.0059743639	0.0264607191
LMX1A	14.3743460768	5.3161042266	23.432587927	4.4078496072	2.140075001	0.0079005046	0.0330519827
LMX1B	1117.5953072877	1393.1142213615	842.0763932139	0.604456103	-0.7262905236	0.0023320003	0.0122205063
LNP1	72.6766411182	62.1082062946	83.2450759418	1.3403232988	0.4225810345	0.4012034066	0.6007294358
LNPEP	498.4795115619	455.3995985315	541.5594245922	1.1891960958	0.2499866319	0.3676268429	0.5689837105
LNX1	391.2769234039	391.0216796683	391.5321671396	1.0013055222	0.001882242	0.9713894309	1
LNX2	643.4980744458	791.6387931319	495.3573557597	0.625736586	-0.6763726359	0.0059674527	0.0264398442
LOC100009676	76.2468920744	75.7532382305	76.7405459183	1.0130332077	0.0186814671	0.9792497524	1
LOC100101266	5.594963508	4.779258831	6.410668185	1.3413519568	0.4236878351	0.6190082293	0.7824420851
LOC100101938	0.1325690655	0.0290643101	0.2360738209	8.1224643012	3.0219174978	0.0908042528	0.2159886612
LOC100124692	58.6673996	33.2483761442	84.0864230558	2.5290384917	1.3385889948	0.0118822939	0.0457625092
LOC100125556	60.7142548706	72.932831561	48.4956781801	0.6649361768	-0.5887122232	0.291935304	0.487231502
LOC100126784	49.9155187269	24.2921686911	75.5388687628	3.1095975713	1.636727886	0.0040155725	0.0190105426
LOC100127888	7.3554273728	5.4297523525	9.2811023931	1.7093049168	0.7734097772	0.3234183571	0.5210849096
LOC100128023	0.0088807131	0.0177614262	0	0	-Inf	0.5394163442	0.7220152929
LOC100128076	0.0424241526	0.0176173241	0.0672309812	3.8161857629	1.9321314	0.4126214971	0.6111510616
LOC100128164	4.8680956429	1.2031328551	8.5330584308	7.0923658967	2.8262669671	0.0036528566	0.0175914595
LOC100128191	48.9131936738	70.6394104843	27.1869768633	0.3848698153	-1.3775575676	0.0184434004	0.0643298699
LOC100128239	8.2951455728	8.3359996997	8.254291446	0.9901981458	-0.0142108471	0.9944717501	1
LOC100128288	49.2021699175	34.8584012896	63.5459385455	1.8229734065	0.8662935156	0.126827559	0.2740736542
LOC100128292	19.5816312093	17.7031049018	21.4601575168	1.2122256314	0.2776582524	0.6760784597	0.8230355703
LOC100128542	0.2833144082	0.1403257181	0.4263030984	3.0379541559	1.6031000991	0.2633766368	0.4559278199
LOC100128554	0.1075658954	0.0083055457	0.2068262452	24.9021861828	4.6382004981	0.0340352913	0.1032622078
LOC100128573	0.6839264561	0.6337443793	0.7341085328	1.1583669327	0.2120923242	0.8616073679	0.9410507815
LOC100128640	46.5834655908	33.2193515061	59.9475796756	1.804598132	0.8516775975	0.1404276801	0.295020318
LOC100128675	1.5451279865	2.3980102159	0.6922457572	0.2886750659	-1.7924815934	0.0967886908	0.2259904997
LOC100128788	16.7373872891	23.3175501916	10.1572243867	0.4356042682	-1.1989100048	0.1119985864	0.2508955562
LOC100128811	0.0316106526	0.0538645943	0.0093567109	0.1737080002	-2.5252638957	0.351507229	0.5514175659
LOC100128822	107.3294899079	93.1459344129	121.5130454029	1.304544811	0.3835465014	0.3802416893	0.5801818872
LOC100128842	22.6618860939	22.2220578028	23.1017143851	1.0395848391	0.0560074994	0.9259590714	0.9761727971
LOC100128977	10.1601228575	15.6133649118	4.7068808033	0.3014648559	-1.7299382691	0.0355274475	0.106713299
LOC100129034	1868.3508623426	1827.9962300692	1908.7054946161	1.0441517675	0.0623314229	0.8007418082	0.9035386354
LOC100129055	0.556132594	0.7530632631	0.3592019249	0.4769877147	-1.0679759862	0.3721515423	0.5731743355
LOC100129066	2.0810703074	3.4285640383	0.7335765765	0.213960296	-2.2245849901	0.0321928404	0.0989774216
LOC100129387	91.8099784059	73.3730736596	110.2468831522	1.502552335	0.5874152419	0.1959080453	0.3731736282
LOC100129534	46.2048263672	43.7399333941	48.6697193403	1.1127067548	0.1540734317	0.7769219369	0.8894037719
LOC100129550	229.2988730868	183.4155140197	275.1822321539	1.500321462	0.5852716487	0.0734344836	0.1851435087
LOC100129637	163.8646252535	130.5976372394	197.1316132676	1.5094577317	0.5940303586	0.0941705358	0.2217304562
LOC100129716	8.6887865959	8.4469845753	8.9305886164	1.057251678	0.0803188501	0.9242091981	0.9756120723
LOC100129726	5.8977489358	3.9444904406	7.8510074309	1.9903730403	0.9930388494	0.2437039129	0.4328505516
LOC100129935	0	0	0	NA	NA	NA	NA
LOC100130015	23.2959790178	14.787967356	31.8039906795	2.1506668167	1.1047840384	0.1111371021	0.2495237867
LOC100130093	97.8131103006	105.7832215009	89.8429991002	0.8493123751	-0.2356328236	0.6277404192	0.7887913772
LOC100130148	10.1892965646	16.1357998859	4.2427932433	0.2629428521	-1.927178816	0.0194791188	0.0671638092
LOC100130238	1.5911449571	2.479302853	0.7029870613	0.2835422306	-1.8183644695	0.2209306053	0.404412191
LOC100130264	0.0536125252	0.0636932977	0.0435317527	0.683458924	-0.5490734607	0.8702723719	0.9454673648
LOC100130274	0.148039253	0.2271587505	0.0689197554	0.3033990777	-1.7207113948	0.2923515258	0.4876764578
LOC100130331	2.7999523101	3.5605609444	2.0393436758	0.5727590982	-0.803999624	0.4038323041	0.6031461687
LOC100130386	1.3624936495	2.3582806895	0.3667066094	0.1554974398	-2.6850372681	0.031793667	0.0981203639
LOC100130522	21.2285086569	24.3078280398	18.149189274	0.7466396934	-0.4215158867	0.5697778962	0.7445640998
